Status,Internal ID,Language,Created At,Updated At,Location,Username,GET Variables,Referrer,Number of Saves,Weighted Score,Completion Time,IP Address,Invite Code,Invite Email,Invite Name,Collector,Select which of the five participant groups you belong to:,percent_fundemental_research_current,percent_Use-inspired_Research_current,percent_Applied_Research_current,changed_10yrs,percent_Fundamental_Research_past,percent_Use-inspired_Research_past,percent_Applied_Research_past,Main_reason_change_interest_related,Main_reason_change_Career_related,Main_reason_change_Funding_related,Main_reason_change_Socially_related,Main_reason_change_Other,Main_reason_change_Other_text,view_change_of_type,level_partnership_outside_academia,Level_partnership_outside_academia_change_10yrs,level_partnership_outside_academia_before_shift,Main_reason_level_partnership_change_Interest_related,Main_reason_level_partnership_change_Career_related,Main_reason_level_partnership_change_Socially_related,Main_reason_level_partnership_change_Funding_related,Main_reason_level_partnership_change_Other,Main_reason_level_partnership_change_Other_text,How do you view this change in the level of your research's partnerships with the for-profit or non-governmental sectors?,"Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Fundamental Research (definition below)","Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Use-inspired Research (definition below)","Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Applied Research (definition below)",2006-2010 | Fundamental Research (definition below),2006-2010 | Use-inspired Research (definition below),2006-2010 | Applied Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Fundamental Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Use-inspired Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Applied Research (definition below)     ,2006-2010 | Fundamental Research (definition below),2006-2010 | Use-inspired Research (definition below),2006-2010 | Applied Research (definition below),"Given the two time periods below, how important do you think suggesting practical applications of your research was to successfully obtain grant funding? | 2011-2015","Given the two time periods below, how important do you think suggesting practical applications of your research was to successfully obtain grant funding? | 2006-2010","Based on your grant applications, how important do you think it is for grant success to include  partners from for-profit or non-governmental sectors  in grant applications? | 2011-2015","Based on your grant applications, how important do you think it is for grant success to include  partners from for-profit or non-governmental sectors  in grant applications? | 2006-2010",Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Internal/Institutional,Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Government,Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | For-profit sector (e.g. Industry),"Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Non-governmental sector (e.g. Foundation, NGO, Philanthropist)",Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Other (please specify type of source below),Other funding source type:,2006-2010 | Internal/Institutional,2006-2010 | Government,2006-2010 | For-profit sector (eg. industry),"2006-2010 | Non-governmental sector (e.g. Foundation, NGO, Philanthropist)",2006-2010 | Other (please specify type of source below),Other funding source type:,"In general, do you think that grant success rates within each category of research have changed over the past ten years? | Fundamental Research (definition below)","In general, do you think that grant success rates within each category of research have changed over the past ten years? | Use-inspired Research (definition below)","In general, do you think that grant success rates within each category of research have changed over the past ten years? | Applied Research (definition below)","In your opinion, how important is fundamental research to the government in your country of work?","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Fundamental Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Use-inspired Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Applied Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [No Change Observed]",Comments:,Do you think the availability of research funding will change in your country of work in the next 5 years? | Fundamental Research (definition below),Do you think the availability of research funding will change in your country of work in the next 5 years? | Use-inspired Research (definition below),Do you think the availability of research funding will change in your country of work in the next 5 years? | Applied Research (definition below),Do you think changes in funding availability in your country of work will influence the likelihood of the next generation to pursue careers in research? | ,Comments:,What is your field of research?,In what year did you complete your PhD (if applicable)?,What is your country of work?,What is your gender?,Do you have any final comments?
Complete,68936931,English,6/5/16 11:53,6/5/16 11:59,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2187,0:06:27,132.76.61.52,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,70%,30%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,9-Jul,3-Jan,0,9-Jul,3-Jan,0,50%,30%,No need for applications for this research type,50%,10%,No need for applications for this research type,Quite important,Quite important,Not very important,Not very important,30%,50%,10%,10%,,,30%,30%,20%,20%,,,Stayed the same,Stayed the same,Stayed the same,Very important,,,1,,,Will decrease slightly,Will decrease slightly,Will stay the same,Will decrease slightly,,Medicine and Life Science,1972,Israel,Male,
Incomplete,68936979,English,6/5/16 11:54,6/5/16 11:56,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,16,0:02:06,194.90.178.162,,,,,,40%,40%,20%,Yes,,,,,,,,,,,No partnership,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,68937032,English,6/5/16 11:56,6/5/16 17:07,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,113,0:07:34,132.76.61.52,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,20%,50%,30%,Can't comment (new researcher),,,,,,,,,,,No partnership,Can't comment (new researcher),,,,,,,,,3-Jan,3-Jan,3-Jan,0,3-Jan,0,10%,20%,50%,,100%,,Mandatory,Very important,Not very important,Not very important,60%,20%,0%,20%,,,50%,,,50%,,,Decreased,Stayed the same,Decreased,Somewhat important,,,,1,,,,,,,,,,,
Complete,68937041,English,6/5/16 11:56,6/5/16 12:07,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2220,0:11:24,132.76.61.51,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,80%,20%,,No,,,,,,,,,,,No partnership,Yes,Some partnership,1,,,,,,Neutral,16+,3-Jan,0,13-15,3-Jan,0,80%,50%,No need for applications for this research type,80%,50%,No need for applications for this research type,Very important,Very important,Not at all important,Not at all important,10%,30%,10%,50%,,,10%,50%,0%,40%,New researcher (no funding in these years),,Stayed the same,Stayed the same,Can't comment,Not very important,,1,1,,,Will decrease slightly,Will stay the same,Can't comment,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",1978,Israel,Male,
Incomplete,68937181,English,6/5/16 12:00,6/5/16 12:01,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,17,0:00:48,132.76.61.52,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,90%,,10%,No,,,,,,,,,,,No partnership,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,68937360,English,6/5/16 12:05,6/5/16 12:09,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,185,0:04:04,132.76.61.52,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,12-Oct,,,12-Oct,,,50%,,,50%,,,Somewhat important,Somewhat important,Not at all important,Not at all important,30%,70%,0%,0%,,,30%,70%,,,,,Stayed the same,,,Somewhat important,1,1,,,,Will stay the same,Will stay the same,Will stay the same,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",,Israel,Male,
Incomplete,68937421,English,6/5/16 12:07,6/5/16 12:09,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,19,0:01:41,132.76.61.52,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,0%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,68937562,English,6/5/16 12:11,6/5/16 12:14,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,41,0:02:29,132.76.61.51,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,,,6-Apr,,,70%,,,70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,68938593,English,6/5/16 12:39,6/5/16 12:57,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2194,0:18:17,132.66.152.104,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,80%,20%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,9-Jul,0,0,0,0,0,30%,,,,,,Somewhat important,,Not at all important,,10%,50%,0%,40%,0%,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased,Can't comment,Can't comment,Not very important,,,1,,,Can't comment,Can't comment,Can't comment,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",2008,Israel,Male,
Complete,68938963,English,6/5/16 12:48,6/5/16 12:57,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2213,0:09:03,80.246.130.171,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,100%,,,No,,,,,,,,,,,Some partnership,Can't comment (new researcher),,,,,,,,,12-Oct,0,0,0,0,0,50%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Somewhat important,Can't comment,Not very important,Can't comment,20%,80%,0%,0%,0%,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Can't comment,Can't comment,Can't comment,Somewhat important,,,,1,,Will decrease slightly,Can't comment,Will increase slightly,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",2006,Israel,Male,
Complete,68939446,English,6/5/16 13:01,6/5/16 13:09,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,155,0:07:25,132.76.61.51,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,60%,10%,30%,Yes,90%,0%,10%,,,1,,,,Slightly positive,Some partnership,No,,,,,,,,,9-Jul,0,9-Jul,13-15,,3-Jan,30%,No need for applications for this research type,50%,60%,,20%,Quite important,Somewhat important,Quite important,Not very important,20%,70%,10%,0%,0%,,20%,70%,10%,New researcher (no funding in these years),New researcher (no funding in these years),,Decreased,Stayed the same,Increased,Very important,,,1,,,Will stay the same,Will stay the same,Will stay the same,Will stay the same,,Medicine and Life Science,,,Male,
Complete,68940564,English,6/5/16 13:30,6/5/16 13:44,,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2203,0:14:30,149.88.107.158,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,90%,10%,,Yes,100%,,,1,,,,,,Very positive,No partnership,No,,,,,,,,,6-Apr,,,6-Apr,,,100%,,,90%,0%,,Somewhat important,Not at all important,Can't comment,Can't comment,20%,60%,,10%,10%,EU,10%,80%,,10%,,,Can't comment,Can't comment,,Somewhat important,1,1,,,,Will increase slightly,Will increase slightly,Will increase slightly,Will increase slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",1974,Israel,Male,
Complete,68940745,English,6/5/16 13:33,6/5/16 14:21,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2207,0:48:10,132.76.61.51,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,,,0,0,0,80%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Somewhat important,Can't comment,Can't comment,Can't comment,20%,80%,,,,,,,,,,,Can't comment,Can't comment,Can't comment,Very important,,,,1,,Will stay the same,Will stay the same,Will stay the same,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",2009,Israel,Male,
Incomplete,68941514,English,6/5/16 13:53,6/5/16 13:53,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,1,0:00:09,46.117.29.3,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,68941564,English,6/5/16 13:55,6/5/16 14:03,Pennsylvania,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2179,0:08:40,68.80.109.224,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,,,6-Apr,,,70%,,,90%,,,Can't comment,Can't comment,Can't comment,Can't comment,,100%,,,,,,100%,,,,,Can't comment,,,Somewhat important,,,,1,,Will stay the same,Will stay the same,Will stay the same,Can't comment,,"Physical Science (eg. math, physics, chemistry, computer science)",1972,Israel,Male,
Complete,68942208,English,6/5/16 14:11,6/5/16 14:19,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2194,0:07:46,132.76.61.51,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,16+,,,16+,,,40%,,,50%,,,Quite important,Somewhat important,Not very important,Not very important,40%,50%,0%,10%,0%,,40%,50%,0%,10%,0%,,Decreased,Increased considerably,Increased,Very important,,1,,,,Will stay the same,Will increase slightly,Will stay the same,Will stay the same,,Natural Science,1986,Israel,Male,
Complete,68942596,English,6/5/16 14:20,6/5/16 14:31,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2269,0:10:51,132.66.153.129,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,30%,50%,20%,Yes,20%,60%,20%,1,,1,,,,Slightly negative,Some partnership,Yes,Some partnership,1,,,1,,,Slightly negative,3-Jan,6-Apr,3-Jan,6-Apr,3-Jan,0,10%,70%,20%,40%,40%,20%,Mandatory,Quite important,Mandatory,Somewhat important,10%,70%,20%,0%,,,0%,90%,,,,,Decreased considerably,Increased considerably,Increased considerably,Not very important,,,1,,,Will decrease slightly,Will increase considerably,Will increase considerably,Will stay the same,,Interdisciplinary Science,2005,Israel,Male,
Complete,68943575,English,6/5/16 14:43,6/5/16 14:53,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2220,0:09:59,31.154.162.229,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,10%,20%,70%,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,3-Jan,3-Jan,3-Jan,3-Jan,3-Jan,20%,30%,50%,10%,20%,70%,Very important,Very important,Quite important,Mandatory,30%,60%,0%,10%,,,10%,90%,,,,,Decreased considerably,Increased,Increased considerably,Not very important,,,1,,,Will decrease considerably,Will increase slightly,Will increase slightly,Will decrease considerably,,Medicine and Life Science,1995,Israel,Male,"The current trend of funding transnational research is detrimental to research quality. By own experience, I have grant applications for basic research that is ground-breaking that are not being funded, while pedestrian projects are being readily funded. We all try to manage, but in the long term, it means less of the former and more of the latter.   Thanks for addressing this critical issue!"
Complete,68944833,English,6/5/16 15:13,6/5/16 15:25,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2179,0:12:14,132.76.61.51,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,,,3-Jan,,,100%,,,70%,,,Somewhat important,Somewhat important,Not at all important,Not at all important,,100%,,,,,,100%,,,,,Stayed the same,Can't comment,Can't comment,Somewhat important,,,,1,,Can't comment,Can't comment,Can't comment,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",1977,Israel,Male,
Complete,68945291,English,6/5/16 15:24,6/5/16 15:39,France,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2178,0:14:48,86.247.65.107,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,90%,10%,,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,0,0,6-Apr,0,,0%,No need for applications for this research type,No need for applications for this research type,50%,No need for applications for this research type,No need for applications for this research type,Can't comment,Not at all important,Quite important,Somewhat important,50%,50%,0%,0%,0%,,50%,50%,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased,Can't comment,Can't comment,Not very important,,1,1,,"The structure of funding has changed drastically around 2009 in my country. It is not so much connected with government/non government, but with the way the application for funding is done. Thus the questionnaire seems rather unadapted for my country.",Can't comment,Can't comment,Can't comment,Can't comment,"Again, your questionnaire does not addres the relevant issues for my courntry just now (although they may become relevant of course in the future). Funding used to be addressed globally by permanent positions and labs, not externalized. They are more and more. ","Physical Science (eg. math, physics, chemistry, computer science)",1981,France,Female,Questionnaire not adapted to the functioning of research in my country.
Complete,68945445,English,6/5/16 15:28,6/5/16 15:32,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2193,0:03:55,132.73.203.61,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,0%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,,,6-Apr,,,80%,,,70%,,,Quite important,Quite important,Not at all important,Not at all important,,,,100%,,,,,,100%,,,Stayed the same,Can't comment,Can't comment,Not very important,,,1,,,Can't comment,Can't comment,Can't comment,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",1988,Israel,Male,
Complete,68947900,English,6/5/16 16:21,6/5/16 16:57,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2220,0:25:35,79.182.58.234,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,70%,20%,10%,Can't comment (new researcher),,,,,,,,,,,No partnership,Can't comment (new researcher),,,,,,,,,6-Apr,3-Jan,,,,,50%,100%,,,,,Very important,Can't comment,Not at all important,Can't comment,50%,40%,,10%,0%,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Can't comment,Can't comment,Can't comment,Somewhat important,,,,1,,Will stay the same,Will increase considerably,Will increase considerably,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",2009,Israel,Male,"In many cases where I meet a fellow researcher, and tell him/her about my research, I am asked ""What is it good for?"" or ""how do you sell your research to funding agencies?"" It is clear that these days, scientific curiosity, or just a cool effect that one wishes to study and understand is not enough. People, and even researchers practicing basic research, are looking for a reason / selling point to make their research important for the world. This is very frustrating, especially when excellent researchers are practically forced to sell their (excellent) science too hard. "
Complete,68948473,English,6/5/16 16:36,6/5/16 16:45,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,177,0:08:51,185.27.105.162,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,80%,20%,,No,,,,,,,,,,,No partnership,Can't comment (new researcher),,,,,,,,,6-Apr,,,,,,30%,,,,,,Not at all important,,Not at all important,,,80%,,20%,,,,,,,,,Can't comment,Can't comment,Can't comment,Somewhat important,,,,1,,Can't comment,Can't comment,Can't comment,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",,Israel,Male,
Complete,68950198,English,6/5/16 17:16,6/5/16 17:21,United Kingdom,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2151,0:04:05,83.216.95.239,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,90%,,10%,Yes,100%,,,1,,,,,,Slightly positive,Some partnership,Yes,No partnership,1,,,,,,Slightly positive,12-Oct,,3-Jan,12-Oct,,,60%,,100%,40%,,,Quite important,Quite important,Somewhat important,Somewhat important,20%,70%,,10%,,,30%,70%,,,,,Decreased,Can't comment,Decreased,Not very important,,,,1,,Will decrease considerably,Can't comment,Will decrease slightly,Can't comment,,Social Science / Humanities,1993,Australia,Male,
Complete,68950713,English,6/5/16 17:29,6/5/16 17:41,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2221,0:10:46,132.66.234.1,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,0%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,3-Jan,0,3-Jan,0,0,100%,100%,No need for applications for this research type,100%,No need for applications for this research type,No need for applications for this research type,Somewhat important,Not at all important,Not at all important,Not at all important,,100%,,,,,,100%,,,,,Decreased,Can't comment,Can't comment,Somewhat important,,1,1,,,Will decrease slightly,Can't comment,Can't comment,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",1999,Israel,Male,
Complete,68950819,English,6/5/16 17:32,6/5/16 17:43,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2207,0:09:48,132.66.222.167,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,,,3-Jan,,,100%,,,100%,,,Not at all important,Not at all important,Can't comment,Can't comment,,100%,,,,,,100%,,,,,Stayed the same,Can't comment,Can't comment,Very important,1,,1,,,Can't comment,Can't comment,Can't comment,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",1992,Israel,Male,
Complete,68951758,English,6/5/16 17:56,6/5/16 18:05,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2229,0:08:37,109.67.252.4,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,0%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,0,0,6-Apr,0,0,80%,No need for applications for this research type,No need for applications for this research type,100%,No need for applications for this research type,No need for applications for this research type,Somewhat important,Somewhat important,Can't comment,Can't comment,20%,80%,0%,0%,0%,,20%,80%,0%,0%,0%,,Stayed the same,Can't comment,Can't comment,Not very important,,,,1,,Will decrease slightly,Can't comment,Can't comment,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",1996,Israel,Male,
Complete,68954093,English,6/5/16 18:50,6/5/16 18:56,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2227,0:06:38,132.76.61.51,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,90%,10%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,0,3-Jan,6-Apr,0,0,90%,No need for applications for this research type,100%,90%,No need for applications for this research type,No need for applications for this research type,Not at all important,Not at all important,Not very important,Not very important,10%,90%,0%,0%,0%,,10%,90%,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Stayed the same,Can't comment,Can't comment,Very important,,,,1,,Will stay the same,Will stay the same,,,,"Physical Science (eg. math, physics, chemistry, computer science)",2004,Israel,Male,
Incomplete,68954550,English,6/5/16 18:58,6/5/16 19:07,Alberta,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,116,0:09:05,128.144.140.52,,,,,Non-academic researcher conducting or managing research in industry or government with &lt;10 years of experience,90%,0%,,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,0,0,0,0,0,10%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Quite important,Quite important,Quite important,Quite important,10%,10%,0%,0%,80%,Personal resources,0%,100%,0%,0%,0%,,Decreased considerably,Stayed the same,Increased considerably,Not very important,,,1,,,Will stay the same,Will increase slightly,Will increase considerably,Will increase considerably,,,,,,
Incomplete,68954772,English,6/5/16 19:03,6/5/16 19:03,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,0,,132.76.61.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,68955032,English,6/5/16 19:09,6/5/16 19:14,France,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,17,0:05:29,90.44.52.205,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,68956601,English,6/5/16 19:45,6/5/16 19:48,Israel,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,41,0:02:56,79.181.201.251,,,,,Early career academic researcher with &lt;10 years experience applying for research grants since completion of PhD,70%,30%,0%,Yes,100%,0%,0%,1,1,1,1,,,Slightly positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,68957319,English,6/5/16 19:58,6/5/16 20:06,California,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2302,0:08:15,76.176.17.247,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,100%,0%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,0,0,3-Jan,0,0,,,,20%,No need for applications for this research type,No need for applications for this research type,Very important,Very important,Not very important,Not very important,0%,100%,0%,0%,0%,,80%,20%,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased considerably,Increased,Increased considerably,Somewhat important,,1,1,,,Will decrease slightly,Will increase slightly,Will increase considerably,Can't comment,,"Physical Science (eg. math, physics, chemistry, computer science)",2002,United States,Male,
Incomplete,68957623,English,6/5/16 20:05,6/5/16 20:06,Australia,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,1,0:00:06,114.75.90.62,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,68957736,English,6/5/16 20:09,6/5/16 20:11,Poland,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,43,0:02:45,194.152.46.21,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,10%,20%,70%,Yes,20%,30%,50%,1,,1,,,,Very positive,Strong partnership,Yes,Some partnership,,1,,,,,Slightly positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,68958804,English,6/5/16 20:38,6/5/16 20:38,France,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,1,0:00:08,78.193.48.99,,,,,Senior academic researcher with &gt;10 years of experience applying for research grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,68963515,English,6/5/16 23:05,6/5/16 23:05,,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,0,,10.108.0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,68966593,English,6/6/16 0:34,6/6/16 0:40,,,,http://uottawa.fluidsurveys.com/s/FUNsurvey/,,2171,0:06:12,10.115.74.154,,,,,"Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future",0%,30%,70%,Yes,70%,10%,20%,,,1,,,,Very positive,Strong partnership,Yes,Some partnership,1,,,1,,,Very positive,0,3-Jan,3-Jan,0,0,0,0%,No need for applications for this research type,90%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Mandatory,Can't comment,Mandatory,Can't comment,30%,0%,70%,0%,0%,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased,Increased,Increased considerably,Not very important,,1,1,,,Will decrease slightly,Will stay the same,Will increase slightly,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",2015,Australia,Male,
