Status,Internal ID,Language,Created At,Updated At,Location,Username,GET Variables,Number of Saves,Weighted Score,Completion Time,Invite Code,Invite Email,Invite Name,Collector,Select which of the five participant groups you belong to:,What percent of your current research falls under the following categories?Total should equal 100% | Fundamental Research (definition below),What percent of your current research falls under the following categories?Total should equal 100% | Use-inspired Research (definition below),What percent of your current research falls under the following categories?Total should equal 100% | Applied Research (definition below),Have these proportions changed over the past 10 years?,What percent of your pastÊresearch program falls into each of these categories?Total should equal 100% | Fundamental Research (definition below),What percent of your pastÊresearch program falls into each of these categories?Total should equal 100% | Use-inspired Research (definition below),What percent of your pastÊresearch program falls into each of these categories?Total should equal 100% | Applied Research (definition below),What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Interest-related],What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Career-related],What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Funding-related],What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Socially-related],"What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Other, please specify...]","What is the main reason for the change in the category of research you conduct/supervise? Please select all of the following reasons that apply: [Other, please specify...] [text]",How do you view this change in the type of the research that you conduct/supervise?,Please indicate the level of partnership that your research currently has outside of academia (e.g. with the for-profit sector or non-governmental sector):,Has the level of partnership that your research has outside of academia (e.g. with the for-profit sector or non-governmental sector) changed over the past ten years?,Please indicate the level of partnership that your research had with the for-profit or non-governmental sectors  before this shift:,What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Interest-related],What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Career-related],What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Socially-related],What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Funding-related],"What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Other, please specify...]","What is the main reason for the change in the level of partnership that your research has with the for-profit or non-governmental sectors? Please select all of the following reasons that apply: [Other, please specify...] [text]",How do you view this change in the level of your research's partnerships with the for-profit or non-governmental sectors?,"Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Fundamental Research (definition below)","Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Use-inspired Research (definition below)","Please estimate how many external research grant applications, both successful and unsuccessful, you have been involved in. This includes applications to national and international funding bodies, for-profit sector, non-governmental sector, institutes, etc. where you were listed as a principal/chief investigator or equivalent.2011-2015 | Applied Research (definition below)",2006-2010 | Fundamental Research (definition below),2006-2010 | Use-inspired Research (definition below),2006-2010 | Applied Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Fundamental Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Use-inspired Research (definition below),Please estimate the percentage of your research grant applications that were successful (received funding):2011-2015 | Applied Research (definition below)     ,2006-2010 | Fundamental Research (definition below),2006-2010 | Use-inspired Research (definition below),2006-2010 | Applied Research (definition below),"Given the two time periods below, how important do you think suggesting practical applications of your research was to successfully obtain grant funding? | 2011-2015","Given the two time periods below, how important do you think suggesting practical applications of your research was to successfully obtain grant funding? | 2006-2010","Based on your grant applications, how important do you think it is for grant success to include  partners from for-profit or non-governmental sectors  in grant applications? | 2011-2015","Based on your grant applications, how important do you think it is for grant success to include  partners from for-profit or non-governmental sectors  in grant applications? | 2006-2010",Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Internal/Institutional,Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Government,Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | For-profit sector (e.g. Industry),"Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Non-governmental sector (e.g. Foundation, NGO, Philanthropist)",Please estimate the distribution of your research funding sources:Total must add up to 100%2011-2015 | Other (please specify type of source below),Other funding source type:,2006-2010 | Internal/Institutional,2006-2010 | Government,2006-2010 | For-profit sector (eg. industry),"2006-2010 | Non-governmental sector (e.g. Foundation, NGO, Philanthropist)",2006-2010 | Other (please specify type of source below),Other funding source type:,"In general, do you think that grant success rates within each category of research have changed over the past ten years? | Fundamental Research (definition below)","In general, do you think that grant success rates within each category of research have changed over the past ten years? | Use-inspired Research (definition below)","In general, do you think that grant success rates within each category of research have changed over the past ten years? | Applied Research (definition below)","In your opinion, how important is fundamental research to the government in your country of work?","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Fundamental Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Use-inspired Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [Applied Research]","In the past 10 years, have any type(s) of research become a higher priority for the government in your country of work? Check all that apply. [No Change Observed]",Comments:,Do you think the availability of research funding will change in your country of work in the next 5 years? | Fundamental Research (definition below),Do you think the availability of research funding will change in your country of work in the next 5 years? | Use-inspired Research (definition below),Do you think the availability of research funding will change in your country of work in the next 5 years? | Applied Research (definition below),Do you think changes in funding availability in your country of work will influence the likelihood of the next generation to pursue careers in research? | ,Comments:,What is your field of research?,In what year did you complete your PhD (if applicable)?,What is your country of work?,What is your gender?,Do you have any final comments?
Complete,69079905,English,6/7/16 10:03,6/7/16 10:11,,,,,2299,0:07:52,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,60%,20%,20%,Yes,90%,10%,0%,1,,1,,,,Very positive,Some partnership,Yes,No partnership,1,,,1,,,Very positive,9-Jul,0,3-Jan,6-Apr,0,0,10%,0%,0%,0%,No need for applications for this research type,No need for applications for this research type,Somewhat important,Not at all important,Not at all important,Not at all important,10%,90%,0%,0%,0%,,100%,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Can't comment,Can't comment,Can't comment,Somewhat important,,1,1,,,Will decrease considerably,Will increase slightly,Will increase considerably,Will stay the same,,Medicine and Life Science,2010,Poland,Female,
Complete,69080146,English,6/7/16 10:09,6/7/16 10:25,California,,,,2198,0:15:52,,,,,Senior academic researcher with >10 years of experience applying for research grants,90%,,10%,No,,,,,,,,,,,No partnership,No,,,,,,,,,9-Jul,,3-Jan,9-Jul,,3-Jan,40%,,100%,40%,,100%,Somewhat important,Somewhat important,Not at all important,Not at all important,,20%,10%,70%,,,,20%,10%,70%,,,Stayed the same,,Stayed the same,Somewhat important,,,1,,,Will stay the same,,Will increase slightly,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",1986,Israel,Male,
Complete,69083551,English,6/7/16 11:25,6/7/16 13:55,France,,,,2250,0:12:11,,,,,Senior academic researcher with >10 years of experience applying for research grants,10%,20%,70%,Yes,30%,30%,40%,1,1,,,,,Slightly positive,Some partnership,Yes,No partnership,1,1,,,,,Slightly positive,3-Jan,3-Jan,3-Jan,6-Apr,3-Jan,0,30%,30%,30%,30%,30%,No need for applications for this research type,Quite important,Quite important,Somewhat important,Somewhat important,20%,80%,0%,0%,0%,,30%,70%,0%,0%,0%,,Decreased,Stayed the same,Increased,Not very important,,,1,,,Will decrease slightly,Will increase slightly,Will increase considerably,Will decrease slightly,,Engineering,2003,Israel,Male,"I am a member of an engineering department now and ad such, applied research is my main activity. Nevertheless, I am concerned with the degradation of tje status of the theoretical scientists in my country, especially in the humanities."
Complete,69084903,English,6/7/16 11:50,6/7/16 11:56,Israel,,,,273,0:05:48,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,0%,20%,80%,No,,,,,,,,,,,Some partnership,No,,,,,,,,,3-Jan,6-Apr,6-Apr,3-Jan,6-Apr,6-Apr,0%,80%,80%,0%,80%,80%,Mandatory,Mandatory,Quite important,Quite important,30%,80%,30%,,,,30%,80%,30%,,,,Can't comment,Increased,Increased,Very important,,,1,,,Can't comment,Can't comment,Can't comment,Will increase considerably,,Engineering,,Israel,Male,
Complete,69085583,English,6/7/16 12:07,6/7/16 12:16,Israel,,,,2237,0:08:55,,,,,Senior academic researcher with >10 years of experience applying for research grants,30%,,70%,Yes,50%,,50%,1,,1,,,,Slightly negative,Strong partnership,Yes,Some partnership,1,,,1,,,Slightly positive,3-Jan,,9-Jul,3-Jan,,6-Apr,20%,,80%,50%,,50%,Very important,Very important,Mandatory,Mandatory,,50%,50%,,,,,50%,50%,,,,Decreased,,Increased,Somewhat important,,,1,,,Will stay the same,,Will increase slightly,Will decrease slightly,,Engineering,1993,Israel,Male,
Complete,69086728,English,6/7/16 12:27,6/7/16 12:32,Israel,,,,2226,0:04:40,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,30%,30%,40%,Can't comment (new researcher),,,,,,,,,,,Some partnership,Can't comment (new researcher),,,,,,,,,3-Jan,3-Jan,3-Jan,0,0,0,50%,50%,50%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Very important,Can't comment,Somewhat important,Can't comment,,,,,,,50%,50%,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Stayed the same,Stayed the same,Increased,Somewhat important,,,1,,,Will decrease slightly,Will stay the same,Will increase slightly,Will decrease slightly,,Engineering,2014,Israel,Male,
Incomplete,69086877,English,6/7/16 12:30,6/7/16 12:30,France,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,69088034,English,6/7/16 12:49,6/7/16 12:59,Israel,,,,2217,0:09:52,,,,,Senior academic researcher with >10 years of experience applying for research grants,20%,,80%,Yes,,,100%,1,,,,,,Very positive,Strong partnership,Yes,Strong partnership,1,,,1,,,Very positive,3-Jan,,6-Apr,,,9-Jul,90%,,100%,,,100%,Can't comment,Can't comment,Can't comment,Can't comment,,30%,40%,30%,,,,100%,,,,,,,Stayed the same,Very important,,,1,,,Will decrease slightly,,,Will decrease considerably,,Engineering,1978,Israel,Male,
Incomplete,69092161,English,6/7/16 13:41,6/7/16 13:42,Israel,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,69097731,English,6/7/16 14:21,6/7/16 14:21,Israel,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,69104389,English,6/7/16 15:00,6/7/16 15:15,Israel,,,,2238,0:14:28,,,,,Senior academic researcher with >10 years of experience applying for research grants,0%,20%,80%,Yes,0%,50%,50%,1,1,1,,,,Slightly negative,Some partnership,Yes,Strong partnership,1,1,,1,,,Slightly positive,0,3-Jan,9-Jul,0,3-Jan,9-Jul,,0%,50%,,10%,50%,Very important,Very important,Quite important,Quite important,0%,100%,,,,,10%,80%,10%,,,,Increased,Decreased,Decreased,Not very important,,,,1,,Will stay the same,Will decrease slightly,Will decrease slightly,Will stay the same,,Engineering,1991,Israel,Male,
Complete,69109528,English,6/7/16 15:55,6/7/16 16:04,Germany,,,,214,0:07:39,,,,,Senior academic researcher with >10 years of experience applying for research grants,0%,50%,50%,No,,,,,,,,,,,Some partnership,No,,,,,,,,,,0,,,6-Apr,6-Apr,,No need for applications for this research type,,,No need for applications for this research type,,Can't comment,Can't comment,Can't comment,Can't comment,100%,,,,,,100%,,,,,,Can't comment,Can't comment,Can't comment,Somewhat important,,,,1,,Can't comment,Can't comment,Can't comment,Can't comment,,"Physical Science (eg. math, physics, chemistry, computer science)",,Israel,Male,
Incomplete,69126284,English,6/7/16 19:02,6/7/16 19:21,Ontario,,,1,124,0:15:21,,,,,Senior academic researcher with >10 years of experience applying for research grants,60%,20%,20%,Yes,40%,30%,30%,,,1,,,,Very positive,Some partnership,Yes,Strong partnership,,,,1,,,Slightly negative,6-Apr,3-Jan,0,3-Jan,3-Jan,3-Jan,30%,10%,No need for applications for this research type,100%,0%,100%,Very important,Very important,Somewhat important,Somewhat important,50%,50%,0%,0%,0%,,0%,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,69127162,English,6/7/16 19:13,6/7/16 19:13,Poland,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,69143814,English,6/8/16 0:09,6/8/16 9:25,Poland,,,,122,2:13:42,,,,,Senior academic researcher with >10 years of experience applying for research grants,100%,70%,50%,Yes,100%,50%,50%,1,1,,,,,Very positive,Some partnership,Yes,Some partnership,1,1,,,,,Neutral,12-Oct,3-Jan,0,9-Jul,3-Jan,0,60%,60%,No need for applications for this research type,60%,60%,No need for applications for this research type,Somewhat important,Somewhat important,Not very important,Not very important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,69159299,English,6/8/16 7:07,6/8/16 7:10,Israel,,,,38,0:02:21,,,,,Senior academic researcher with >10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,,,3-Jan,,,100%,,,,,,Somewhat important,,Somewhat important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,69162272,English,6/8/16 8:09,6/8/16 8:24,India,,,,2220,0:14:48,,,,,"Postdoctoral fellow or research assistant with experience applying for research grants, or anticipating the need to apply for grants in the near future",70%,30%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,3-Jan,0,3-Jan,3-Jan,0,30%,0%,No need for applications for this research type,0%,0%,No need for applications for this research type,Very important,Can't comment,Can't comment,Can't comment,20%,80%,0%,0%,0%,,80%,20%,,,,,Decreased considerably,Decreased,Can't comment,Not very important,,,,1,,Will decrease considerably,Will decrease considerably,Can't comment,Will decrease considerably,,Interdisciplinary Science,2010,India,Male,wish the surveyor learns something fruitful!  
Complete,69162367,English,6/8/16 8:10,6/8/16 8:18,Greece,,,,2220,0:07:40,,,,,Senior academic researcher with >10 years of experience applying for research grants,60%,,50%,Yes,90%,,10%,1,,1,,,,Very positive,Some partnership,Yes,No partnership,1,,1,1,,,Slightly positive,6-Apr,,6-Apr,9-Jul,,0,10%,,40%,100%,,,Mandatory,Somewhat important,Quite important,Not very important,20%,80%,,,,,80%,20%,,,,,Decreased considerably,,Increased considerably,Not very important,,,,1,,Will decrease slightly,,Will decrease slightly,Will decrease considerably,,Social Science / Humanities,1992,Italy,Female,
Complete,69162418,English,6/8/16 8:11,6/8/16 8:20,Israel,,,,2228,0:09:11,,,,,Senior academic researcher with >10 years of experience applying for research grants,10%,80%,10%,Yes,30%,70%,0%,,,1,,,,Slightly negative,No partnership,No,,,,,,,,,3-Jan,3-Jan,0,6-Apr,0,0,100%,50%,No need for applications for this research type,50%,No need for applications for this research type,No need for applications for this research type,Very important,Quite important,Can't comment,Can't comment,10%,90%,0%,0%,0%,,10%,90%,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Stayed the same,Increased considerably,Increased,Not very important,,1,1,,,Will decrease slightly,Will increase slightly,Will increase slightly,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",1979,Israel,Male,
Incomplete,69164282,English,6/8/16 8:47,6/8/16 8:47,Serbia,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,69164354,English,6/8/16 8:48,6/8/16 8:48,Singapore,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,69166202,English,6/8/16 9:20,6/8/16 9:22,Poland,,,,18,0:01:15,,,,,Non-academic researcher conducting or managing research in industry or government with <10 years of experience,0%,50%,50%,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,69174525,English,6/8/16 11:52,6/8/16 12:33,Israel,,,1,2210,0:18:35,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,10%,60%,30%,Can't comment (new researcher),,,,,,,,,,,Some partnership,Can't comment (new researcher),,,,,,,,,3-Jan,12-Oct,6-Apr,0,0,0,30%,40%,20%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Quite important,,Not very important,,0%,90%,0%,10%,,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased,Increased considerably,Increased,Somewhat important,,1,,,There is no mention of ,Will stay the same,Will increase slightly,Will increase slightly,Will increase slightly,In most cases the degree of application oriented focus is mentioned in the call,Interdisciplinary Science,2007,Israel,Male,"not including the type of call for funding is problematic. Many calls are specifically for application inspired research, others are open call and yet others only accept fundamental research"
Complete,69184449,English,6/8/16 14:15,6/8/16 14:41,Israel,,,,2219,0:19:43,,,,,Senior academic researcher with >10 years of experience applying for research grants,30%,60%,10%,No,,,,,,,,,,,Some partnership,No,,,,,,,,,3-Jan,6-Apr,3-Jan,3-Jan,6-Apr,3-Jan,50%,70%,No need for applications for this research type,50%,70%,No need for applications for this research type,Quite important,Quite important,Not at all important,Not at all important,0%,50%,10%,20%,20%,"FP7, Horizon",0%,40%,10%,20%,40%,"FP6, FP7",Stayed the same,Increased,Increased,Somewhat important,,1,1,,,Will decrease slightly,Will increase considerably,Will increase slightly,Will stay the same,,"Physical Science (eg. math, physics, chemistry, computer science)",1984,Israel,Female,
Complete,69224708,English,6/8/16 23:20,6/8/16 23:34,Quebec,,,,2256,0:14:03,,,,,Senior academic researcher with >10 years of experience applying for research grants,70%,10%,20%,Yes,80%,10%,10%,,,,1,,,Very positive,Some partnership,Yes,Some partnership,,,1,,,,Slightly positive,3-Jan,,3-Jan,6-Apr,,3-Jan,80%,70%,70%,100%,100%,100%,Quite important,Somewhat important,Quite important,Somewhat important,20%,70%,,10%,,,30%,60%,,10%,,,Decreased,Can't comment,Increased,Somewhat important,,1,1,,,Will decrease slightly,Can't comment,Will increase slightly,Will decrease slightly,,Social Science / Humanities,1995,France,Female,
Complete,69233314,English,6/9/16 3:13,6/9/16 3:20,,,,,2304,0:06:28,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,100%,0%,0%,No,,,,,,,,,,,Some partnership,Yes,No partnership,1,,,1,,,Slightly positive,3-Jan,0,0,0,0,0,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Can't comment,Can't comment,Not at all important,Not at all important,80%,10%,0%,10%,,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased considerably,Can't comment,Can't comment,Somewhat important,,1,1,,,Will decrease slightly,Will increase slightly,Will increase slightly,Will decrease slightly,,Natural Science,2008,United States,Female,
Incomplete,69234536,English,6/9/16 3:54,6/9/16 4:08,California,,,,0,0:13:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,69236865,English,6/9/16 5:16,6/9/16 5:22,,,,,2292,0:06:06,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,70%,20%,0%,Can't comment (new researcher),,,,,,,,,,,No partnership,Can't comment (new researcher),,,,,,,,,12-Oct,,,6-Apr,,,10%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Quite important,Somewhat important,Not very important,Not very important,70%,30%,0%,0%,0%,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Decreased,Can't comment,Can't comment,Very important,1,,,,,Will decrease slightly,Will decrease slightly,Will stay the same,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",2011,United States,Male,
Complete,69237332,English,6/9/16 5:31,6/9/16 5:38,Israel,,,,2176,0:06:59,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,90%,10%,,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,3-Jan,,,,,80%,100%,,,,,Quite important,,Can't comment,,,60%,,40%,,,,,,,,,Decreased,,,Somewhat important,,,,1,,Will decrease slightly,,,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",2007,Israel,Male,
Incomplete,69240302,English,6/9/16 6:52,10/18/16 8:41,Poland,,,1,134,0:05:34,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,50%,30%,20%,Yes,30%,40%,50%,,1,,,,,Slightly negative,Some partnership,Yes,Strong partnership,,1,,,,,Slightly negative,3-Jan,3-Jan,6-Apr,0,6-Apr,6-Apr,10%,10%,0%,0%,20%,30%,Quite important,Very important,Quite important,Quite important,30%,20%,20%,20%,0%,,30%,40%,30%,30%,0%,,,,,,,,,,,,,,,,,,,,
Incomplete,69250814,English,6/9/16 10:50,6/9/16 10:53,Israel,,,,35,0:02:50,,,,,Senior academic researcher with >10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,,,3-Jan,,,100%,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,69251396,English,6/9/16 11:03,6/9/16 11:06,Israel,,,,2153,0:02:50,,,,,Senior academic researcher with >10 years of experience applying for research grants,100%,,,No,,,,,,,,,,,No partnership,No,,,,,,,,,6-Apr,,,6-Apr,,,10%,,,20%,,,Not at all important,Not at all important,Not at all important,Not at all important,80%,20%,,,,,80%,0%,,,,,Decreased,,,Somewhat important,,,1,,,Will decrease slightly,Will increase slightly,Will increase slightly,Can't comment,,"Physical Science (eg. math, physics, chemistry, computer science)",1981,Israel,Female,
Complete,69252407,English,6/9/16 11:25,6/9/16 11:30,Israel,,,,2210,0:05:37,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,30%,70%,0%,No,,,,,,,,,,,No partnership,No,,,,,,,,,3-Jan,3-Jan,,0,0,0,100%,100%,,,,,Somewhat important,,Not at all important,,,100%,,,,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Can't comment,Can't comment,Can't comment,Very important,,,,1,,Will stay the same,Will stay the same,Can't comment,Can't comment,,"Physical Science (eg. math, physics, chemistry, computer science)",2007,Israel,Male,
Complete,69289831,English,6/9/16 18:39,6/9/16 18:43,Israel,,,,229,0:03:54,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,90%,10%,60%,No,,,,,,,,,,,No partnership,Can't comment (new researcher),,,,,,,,,6-Apr,0,0,0,0,0,80%,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,No need for applications for this research type,Quite important,Can't comment,Can't comment,Can't comment,70%,20%,,10%,,,New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),New researcher (no funding in these years),,Can't comment,Can't comment,Can't comment,Somewhat important,,,,1,,Can't comment,Can't comment,Can't comment,Can't comment,,Medicine and Life Science,,Israel,Male,
Incomplete,69291129,English,6/9/16 18:58,6/9/16 19:00,Israel,,,,21,0:02:04,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,0%,20%,80%,No,,,,,,,,,,,Strong partnership,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomplete,69291281,English,6/9/16 19:00,6/9/16 19:00,Israel,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,69291324,English,6/9/16 19:01,6/9/16 19:12,Israel,,,,2255,0:11:33,,,,,Senior academic researcher with >10 years of experience applying for research grants,40%,40%,20%,Yes,60%,50%,50%,1,,1,,,,Neutral,Some partnership,No,,,,,,,,,12-Oct,12-Oct,16+,16+,12-Oct,12-Oct,60%,60%,70%,50%,60%,60%,Quite important,Quite important,Quite important,Quite important,20%,20%,20%,40%,,,40%,40%,20%,,,,Stayed the same,Stayed the same,Stayed the same,Not very important,,,1,,,Will decrease considerably,Will stay the same,Will increase slightly,Will decrease considerably,,"Physical Science (eg. math, physics, chemistry, computer science)",1972,Israel,Male,The questioner is too comlicated
Complete,69291411,English,6/9/16 19:02,6/9/16 19:11,Israel,,,,2228,0:09:27,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,10%,70%,20%,Can't comment (new researcher),,,,,,,,,,,Some partnership,Yes,Strong partnership,,1,,,,,Slightly positive,,9-Jul,,,3-Jan,,,20%,,,50%,,Mandatory,Very important,Quite important,Somewhat important,100%,,,,,,80%,20%,,,,,Can't comment,Can't comment,Can't comment,Can't comment,,,,,,Can't comment,Can't comment,Can't comment,Can't comment,,Social Science / Humanities,2003,Israel,Male,
Complete,69291426,English,6/9/16 19:02,6/9/16 19:09,New Hampshire,,,,2210,0:06:47,,,,,Early career academic researcher with <10 years experience applying for research grants since completion of PhD,80%,20%,0%,Yes,100%,0%,0%,,,1,,,,Slightly negative,No partnership,Can't comment (new researcher),,,,,,,,,3-Jan,3-Jan,0,,,,50%,0%,No need for applications for this research type,,,,Very important,Can't comment,Not very important,Can't comment,20%,80%,0%,0%,0%,,New researcher (no funding in these years),,,,,,Decreased considerably,Increased,Increased considerably,Not at all important,,,1,,,Will decrease considerably,Will stay the same,Will increase considerably,Will decrease considerably,,"Physical Science (eg. math, physics, chemistry, computer science)",2007,Israel,Female,
Complete,69291536,English,6/9/16 19:03,6/9/16 19:16,Israel,,,,2269,0:12:54,,,,,Senior academic researcher with >10 years of experience applying for research grants,30%,30%,30%,Yes,30%,50%,20%,,,1,,,,Neutral,Strong partnership,Yes,Some partnership,,,,1,,,Neutral,3-Jan,3-Jan,3-Jan,3-Jan,6-Apr,3-Jan,100%,50%,30%,100%,50%,30%,Very important,Very important,Not at all important,Not at all important,10%,40%,50%,,,,10%,50%,40%,,,,Increased,Decreased,Decreased,Very important,1,,,,,Can't comment,Can't comment,Can't comment,Can't comment,,"Physical Science (eg. math, physics, chemistry, computer science)",1997,Israel,Male,
Complete,69291544,English,6/9/16 19:03,6/9/16 19:12,Maryland,,,,254,0:08:39,,,,,Senior academic researcher with >10 years of experience applying for research grants,90%,,10%,Yes,100%,,,1,,1,,,,Slightly positive,Some partnership,Yes,No partnership,1,,,,,,Slightly positive,6-Apr,0,9-Jul,9-Jul,0,3-Jan,80%,No need for applications for this research type,80%,90%,No need for applications for this research type,70%,Quite important,Not at all important,Quite important,Not very important,10%,70%,20%,,,,0%,90%,10%,,,,Decreased,Can't comment,Increased,Somewhat important,,,1,,,Will decrease slightly,Can't comment,Will stay the same,Will decrease slightly,,"Physical Science (eg. math, physics, chemistry, computer science)",,Israel,Male,
